================ Training Loss (Fri Apr 29 21:48:47 2022) ================
(epoch: 1, iters: 80, time: 0.045, data: 0.049) loss: 3.444 
(epoch: 6, iters: 320, time: 0.051, data: 0.049) loss: 1.732 
(epoch: 6, iters: 400, time: 0.050, data: 0.050) loss: 2.096 
(epoch: 6, iters: 480, time: 0.050, data: 0.050) loss: 1.866 
(epoch: 7, iters: 80, time: 0.049, data: 0.053) loss: 2.290 
(epoch: 7, iters: 160, time: 0.049, data: 0.063) loss: 1.613 
(epoch: 7, iters: 240, time: 0.048, data: 0.051) loss: 2.185 
(epoch: 7, iters: 320, time: 0.049, data: 0.051) loss: 1.771 
(epoch: 7, iters: 400, time: 0.051, data: 0.053) loss: 1.871 
(epoch: 7, iters: 480, time: 0.049, data: 0.050) loss: 2.030 
(epoch: 8, iters: 80, time: 0.049, data: 0.049) loss: 1.354 
(epoch: 8, iters: 160, time: 0.048, data: 0.048) loss: 2.348 
(epoch: 8, iters: 240, time: 0.047, data: 0.059) loss: 1.303 
(epoch: 8, iters: 320, time: 0.049, data: 0.049) loss: 1.593 
(epoch: 8, iters: 400, time: 0.049, data: 0.049) loss: 1.800 
(epoch: 8, iters: 480, time: 0.046, data: 0.048) loss: 1.208 
(epoch: 9, iters: 80, time: 0.051, data: 0.048) loss: 1.483 
(epoch: 9, iters: 160, time: 0.048, data: 0.049) loss: 1.441 
(epoch: 9, iters: 240, time: 0.047, data: 0.049) loss: 1.181 
(epoch: 9, iters: 320, time: 0.050, data: 0.048) loss: 1.239 
(epoch: 9, iters: 400, time: 0.048, data: 0.049) loss: 1.136 
(epoch: 9, iters: 480, time: 0.048, data: 0.049) loss: 1.627 
(epoch: 10, iters: 80, time: 0.050, data: 0.052) loss: 1.102 
(epoch: 10, iters: 160, time: 0.048, data: 0.052) loss: 1.898 
(epoch: 10, iters: 240, time: 0.048, data: 0.052) loss: 1.344 
(epoch: 10, iters: 320, time: 0.049, data: 0.049) loss: 1.530 
(epoch: 10, iters: 400, time: 0.050, data: 0.050) loss: 1.151 
(epoch: 10, iters: 480, time: 0.050, data: 0.048) loss: 1.977 
(epoch: 11, iters: 80, time: 0.049, data: 0.049) loss: 0.725 
(epoch: 11, iters: 160, time: 0.050, data: 0.049) loss: 0.790 
(epoch: 11, iters: 240, time: 0.047, data: 0.048) loss: 1.220 
(epoch: 11, iters: 320, time: 0.050, data: 0.049) loss: 1.164 
(epoch: 11, iters: 400, time: 0.046, data: 0.049) loss: 2.001 
(epoch: 11, iters: 480, time: 0.047, data: 0.049) loss: 0.968 
(epoch: 12, iters: 80, time: 0.047, data: 0.049) loss: 1.323 
(epoch: 12, iters: 160, time: 0.047, data: 0.059) loss: 0.821 
(epoch: 12, iters: 240, time: 0.046, data: 0.049) loss: 0.792 
(epoch: 12, iters: 320, time: 0.049, data: 0.050) loss: 1.213 
(epoch: 12, iters: 400, time: 0.052, data: 0.049) loss: 0.872 
(epoch: 12, iters: 480, time: 0.048, data: 0.058) loss: 0.665 
(epoch: 13, iters: 80, time: 0.047, data: 0.049) loss: 1.102 
(epoch: 13, iters: 160, time: 0.047, data: 0.049) loss: 0.846 
(epoch: 13, iters: 240, time: 0.049, data: 0.059) loss: 0.757 
(epoch: 13, iters: 320, time: 0.050, data: 0.050) loss: 0.805 
(epoch: 13, iters: 400, time: 0.047, data: 0.049) loss: 0.877 
(epoch: 13, iters: 480, time: 0.050, data: 0.049) loss: 0.691 
(epoch: 14, iters: 80, time: 0.046, data: 0.059) loss: 0.649 
(epoch: 14, iters: 160, time: 0.050, data: 0.049) loss: 1.240 
(epoch: 14, iters: 240, time: 0.048, data: 0.051) loss: 1.103 
(epoch: 14, iters: 320, time: 0.050, data: 0.050) loss: 0.637 
(epoch: 14, iters: 400, time: 0.049, data: 0.051) loss: 1.499 
(epoch: 14, iters: 480, time: 0.050, data: 0.049) loss: 0.949 
(epoch: 15, iters: 80, time: 0.050, data: 0.049) loss: 0.825 
(epoch: 15, iters: 160, time: 0.049, data: 0.050) loss: 0.677 
(epoch: 15, iters: 240, time: 0.048, data: 0.049) loss: 0.671 
(epoch: 15, iters: 320, time: 0.049, data: 0.050) loss: 0.857 
(epoch: 15, iters: 400, time: 0.051, data: 0.063) loss: 0.859 
(epoch: 15, iters: 480, time: 0.049, data: 0.051) loss: 0.634 
(epoch: 16, iters: 80, time: 0.050, data: 0.049) loss: 0.606 
(epoch: 16, iters: 160, time: 0.051, data: 0.049) loss: 0.760 
(epoch: 16, iters: 240, time: 0.047, data: 0.049) loss: 0.757 
(epoch: 16, iters: 320, time: 0.049, data: 0.049) loss: 0.530 
(epoch: 16, iters: 400, time: 0.050, data: 0.049) loss: 1.059 
(epoch: 16, iters: 480, time: 0.049, data: 0.059) loss: 0.489 
(epoch: 17, iters: 80, time: 0.048, data: 0.049) loss: 0.701 
(epoch: 17, iters: 160, time: 0.047, data: 0.049) loss: 0.694 
(epoch: 17, iters: 240, time: 0.045, data: 0.049) loss: 0.404 
(epoch: 17, iters: 320, time: 0.046, data: 0.049) loss: 1.044 
(epoch: 17, iters: 400, time: 0.048, data: 0.049) loss: 0.682 
(epoch: 17, iters: 480, time: 0.049, data: 0.050) loss: 1.253 
(epoch: 18, iters: 80, time: 0.049, data: 0.048) loss: 0.282 
(epoch: 18, iters: 160, time: 0.047, data: 0.059) loss: 0.347 
(epoch: 18, iters: 240, time: 0.047, data: 0.048) loss: 0.448 
(epoch: 18, iters: 320, time: 0.049, data: 0.049) loss: 0.718 
(epoch: 18, iters: 400, time: 0.049, data: 0.049) loss: 0.345 
(epoch: 18, iters: 480, time: 0.049, data: 0.049) loss: 0.986 
(epoch: 19, iters: 80, time: 0.049, data: 0.048) loss: 0.482 
(epoch: 19, iters: 160, time: 0.048, data: 0.049) loss: 0.495 
(epoch: 19, iters: 240, time: 0.047, data: 0.049) loss: 0.259 
(epoch: 19, iters: 320, time: 0.048, data: 0.049) loss: 0.616 
(epoch: 19, iters: 400, time: 0.049, data: 0.049) loss: 0.602 
(epoch: 19, iters: 480, time: 0.048, data: 0.049) loss: 0.687 
(epoch: 20, iters: 80, time: 0.048, data: 0.048) loss: 0.398 
(epoch: 20, iters: 160, time: 0.047, data: 0.051) loss: 0.512 
(epoch: 20, iters: 240, time: 0.048, data: 0.050) loss: 1.006 
(epoch: 20, iters: 320, time: 0.048, data: 0.062) loss: 0.622 
(epoch: 20, iters: 400, time: 0.046, data: 0.049) loss: 0.620 
(epoch: 20, iters: 480, time: 0.046, data: 0.049) loss: 0.457 
(epoch: 21, iters: 80, time: 0.049, data: 0.050) loss: 0.467 
(epoch: 21, iters: 160, time: 0.049, data: 0.049) loss: 1.069 
(epoch: 21, iters: 240, time: 0.047, data: 0.050) loss: 0.708 
(epoch: 21, iters: 320, time: 0.049, data: 0.049) loss: 0.344 
(epoch: 21, iters: 400, time: 0.050, data: 0.049) loss: 0.589 
(epoch: 21, iters: 480, time: 0.047, data: 0.049) loss: 0.978 
(epoch: 22, iters: 80, time: 0.048, data: 0.048) loss: 0.248 
(epoch: 22, iters: 160, time: 0.048, data: 0.051) loss: 0.725 
(epoch: 22, iters: 240, time: 0.048, data: 0.049) loss: 0.763 
(epoch: 22, iters: 320, time: 0.048, data: 0.049) loss: 1.202 
(epoch: 22, iters: 400, time: 0.049, data: 0.050) loss: 0.483 
(epoch: 22, iters: 480, time: 0.049, data: 0.049) loss: 0.322 
(epoch: 23, iters: 80, time: 0.048, data: 0.048) loss: 0.454 
(epoch: 23, iters: 160, time: 0.049, data: 0.048) loss: 0.255 
(epoch: 23, iters: 240, time: 0.047, data: 0.049) loss: 0.306 
(epoch: 23, iters: 320, time: 0.047, data: 0.050) loss: 0.455 
(epoch: 23, iters: 400, time: 0.049, data: 0.059) loss: 0.342 
(epoch: 23, iters: 480, time: 0.048, data: 0.048) loss: 0.774 
(epoch: 24, iters: 80, time: 0.047, data: 0.048) loss: 1.073 
(epoch: 24, iters: 160, time: 0.050, data: 0.049) loss: 0.503 
(epoch: 24, iters: 240, time: 0.047, data: 0.049) loss: 0.462 
(epoch: 24, iters: 320, time: 0.049, data: 0.050) loss: 0.455 
(epoch: 24, iters: 400, time: 0.050, data: 0.049) loss: 0.510 
(epoch: 24, iters: 480, time: 0.050, data: 0.048) loss: 0.411 
(epoch: 25, iters: 80, time: 0.049, data: 0.058) loss: 0.210 
(epoch: 25, iters: 160, time: 0.049, data: 0.049) loss: 0.286 
(epoch: 25, iters: 240, time: 0.046, data: 0.049) loss: 0.365 
(epoch: 25, iters: 320, time: 0.046, data: 0.049) loss: 0.311 
(epoch: 25, iters: 400, time: 0.049, data: 0.049) loss: 0.757 
(epoch: 25, iters: 480, time: 0.049, data: 0.049) loss: 0.393 
(epoch: 26, iters: 80, time: 0.049, data: 0.048) loss: 0.742 
(epoch: 26, iters: 160, time: 0.049, data: 0.049) loss: 0.155 
(epoch: 26, iters: 240, time: 0.047, data: 0.049) loss: 0.804 
(epoch: 26, iters: 320, time: 0.047, data: 0.049) loss: 0.267 
(epoch: 26, iters: 400, time: 0.049, data: 0.049) loss: 0.390 
(epoch: 26, iters: 480, time: 0.049, data: 0.049) loss: 0.338 
(epoch: 27, iters: 80, time: 0.049, data: 0.049) loss: 0.207 
(epoch: 27, iters: 160, time: 0.049, data: 0.049) loss: 0.137 
(epoch: 27, iters: 240, time: 0.046, data: 0.049) loss: 0.319 
(epoch: 27, iters: 320, time: 0.046, data: 0.050) loss: 0.142 
(epoch: 27, iters: 400, time: 0.048, data: 0.049) loss: 0.204 
(epoch: 27, iters: 480, time: 0.048, data: 0.049) loss: 0.681 
(epoch: 28, iters: 80, time: 0.050, data: 0.049) loss: 0.118 
(epoch: 28, iters: 160, time: 0.051, data: 0.049) loss: 0.403 
(epoch: 28, iters: 240, time: 0.047, data: 0.049) loss: 0.460 
(epoch: 28, iters: 320, time: 0.047, data: 0.049) loss: 0.184 
(epoch: 28, iters: 400, time: 0.047, data: 0.049) loss: 0.225 
(epoch: 28, iters: 480, time: 0.048, data: 0.050) loss: 0.071 
(epoch: 29, iters: 80, time: 0.048, data: 0.060) loss: 0.375 
(epoch: 29, iters: 160, time: 0.047, data: 0.050) loss: 0.393 
(epoch: 29, iters: 240, time: 0.050, data: 0.049) loss: 0.183 
(epoch: 29, iters: 320, time: 0.047, data: 0.048) loss: 0.218 
(epoch: 29, iters: 400, time: 0.048, data: 0.059) loss: 0.476 
(epoch: 29, iters: 480, time: 0.048, data: 0.049) loss: 0.264 
(epoch: 30, iters: 80, time: 0.049, data: 0.051) loss: 0.176 
(epoch: 30, iters: 160, time: 0.049, data: 0.052) loss: 0.364 
(epoch: 30, iters: 240, time: 0.049, data: 0.049) loss: 0.392 
(epoch: 30, iters: 320, time: 0.048, data: 0.049) loss: 0.271 
(epoch: 30, iters: 400, time: 0.048, data: 0.049) loss: 0.264 
(epoch: 30, iters: 480, time: 0.050, data: 0.049) loss: 0.095 
(epoch: 31, iters: 80, time: 0.049, data: 0.049) loss: 0.053 
(epoch: 31, iters: 160, time: 0.050, data: 0.049) loss: 0.084 
(epoch: 31, iters: 240, time: 0.050, data: 0.049) loss: 0.322 
(epoch: 31, iters: 320, time: 0.047, data: 0.051) loss: 0.195 
(epoch: 31, iters: 400, time: 0.049, data: 0.049) loss: 0.236 
(epoch: 31, iters: 480, time: 0.049, data: 0.049) loss: 0.112 
(epoch: 32, iters: 80, time: 0.048, data: 0.048) loss: 0.132 
(epoch: 32, iters: 160, time: 0.048, data: 0.049) loss: 0.271 
(epoch: 32, iters: 240, time: 0.050, data: 0.053) loss: 0.078 
(epoch: 32, iters: 320, time: 0.046, data: 0.049) loss: 0.220 
(epoch: 32, iters: 400, time: 0.048, data: 0.062) loss: 0.035 
(epoch: 32, iters: 480, time: 0.048, data: 0.049) loss: 0.497 
(epoch: 33, iters: 80, time: 0.048, data: 0.056) loss: 0.133 
(epoch: 33, iters: 160, time: 0.051, data: 0.049) loss: 0.123 
(epoch: 33, iters: 240, time: 0.048, data: 0.049) loss: 0.165 
(epoch: 33, iters: 320, time: 0.045, data: 0.049) loss: 0.359 
(epoch: 33, iters: 400, time: 0.048, data: 0.063) loss: 0.104 
(epoch: 33, iters: 480, time: 0.049, data: 0.048) loss: 0.130 
(epoch: 34, iters: 80, time: 0.047, data: 0.049) loss: 0.071 
(epoch: 34, iters: 160, time: 0.047, data: 0.050) loss: 0.166 
(epoch: 34, iters: 240, time: 0.047, data: 0.051) loss: 0.062 
(epoch: 34, iters: 320, time: 0.047, data: 0.050) loss: 0.125 
(epoch: 34, iters: 400, time: 0.048, data: 0.059) loss: 0.133 
(epoch: 34, iters: 480, time: 0.048, data: 0.049) loss: 0.237 
(epoch: 35, iters: 80, time: 0.049, data: 0.048) loss: 0.041 
(epoch: 35, iters: 160, time: 0.049, data: 0.051) loss: 0.055 
(epoch: 35, iters: 240, time: 0.047, data: 0.051) loss: 0.063 
(epoch: 35, iters: 320, time: 0.046, data: 0.049) loss: 0.167 
(epoch: 35, iters: 400, time: 0.049, data: 0.062) loss: 0.554 
(epoch: 35, iters: 480, time: 0.048, data: 0.049) loss: 0.227 
(epoch: 36, iters: 80, time: 0.049, data: 0.058) loss: 0.085 
(epoch: 36, iters: 160, time: 0.048, data: 0.063) loss: 0.082 
(epoch: 36, iters: 240, time: 0.047, data: 0.063) loss: 0.022 
(epoch: 36, iters: 320, time: 0.045, data: 0.048) loss: 0.247 
(epoch: 36, iters: 400, time: 0.049, data: 0.062) loss: 0.092 
(epoch: 36, iters: 480, time: 0.049, data: 0.048) loss: 0.022 
(epoch: 37, iters: 80, time: 0.046, data: 0.048) loss: 0.034 
(epoch: 37, iters: 160, time: 0.046, data: 0.048) loss: 0.102 
(epoch: 37, iters: 240, time: 0.048, data: 0.062) loss: 0.046 
(epoch: 37, iters: 320, time: 0.046, data: 0.050) loss: 0.410 
(epoch: 37, iters: 400, time: 0.048, data: 0.063) loss: 0.164 
(epoch: 37, iters: 480, time: 0.049, data: 0.049) loss: 0.139 
(epoch: 38, iters: 80, time: 0.046, data: 0.048) loss: 0.115 
(epoch: 38, iters: 160, time: 0.049, data: 0.049) loss: 1.101 
(epoch: 38, iters: 240, time: 0.049, data: 0.049) loss: 0.287 
(epoch: 38, iters: 320, time: 0.047, data: 0.048) loss: 0.252 
(epoch: 38, iters: 400, time: 0.048, data: 0.048) loss: 0.493 
(epoch: 38, iters: 480, time: 0.048, data: 0.053) loss: 0.257 
(epoch: 39, iters: 80, time: 0.047, data: 0.050) loss: 0.155 
(epoch: 39, iters: 160, time: 0.047, data: 0.050) loss: 0.177 
(epoch: 39, iters: 240, time: 0.047, data: 0.050) loss: 0.586 
(epoch: 39, iters: 320, time: 0.047, data: 0.050) loss: 0.146 
(epoch: 39, iters: 400, time: 0.048, data: 0.061) loss: 0.319 
(epoch: 39, iters: 480, time: 0.050, data: 0.049) loss: 0.205 
(epoch: 40, iters: 80, time: 0.045, data: 0.048) loss: 0.082 
(epoch: 40, iters: 160, time: 0.045, data: 0.048) loss: 0.199 
(epoch: 40, iters: 240, time: 0.047, data: 0.050) loss: 0.068 
(epoch: 40, iters: 320, time: 0.047, data: 0.050) loss: 1.436 
(epoch: 40, iters: 400, time: 0.047, data: 0.051) loss: 0.428 
(epoch: 40, iters: 480, time: 0.049, data: 0.049) loss: 0.224 
(epoch: 41, iters: 80, time: 0.048, data: 0.048) loss: 0.151 
(epoch: 41, iters: 160, time: 0.048, data: 0.050) loss: 0.192 
(epoch: 41, iters: 240, time: 0.048, data: 0.051) loss: 0.136 
(epoch: 41, iters: 320, time: 0.047, data: 0.050) loss: 0.075 
(epoch: 41, iters: 400, time: 0.047, data: 0.051) loss: 0.431 
(epoch: 41, iters: 480, time: 0.048, data: 0.049) loss: 0.301 
(epoch: 42, iters: 80, time: 0.049, data: 0.051) loss: 0.203 
(epoch: 42, iters: 160, time: 0.049, data: 0.061) loss: 0.137 
(epoch: 42, iters: 240, time: 0.049, data: 0.051) loss: 0.154 
(epoch: 42, iters: 320, time: 0.047, data: 0.051) loss: 0.784 
(epoch: 42, iters: 400, time: 0.045, data: 0.050) loss: 0.306 
(epoch: 42, iters: 480, time: 0.046, data: 0.049) loss: 0.198 
(epoch: 43, iters: 80, time: 0.048, data: 0.048) loss: 0.128 
(epoch: 43, iters: 160, time: 0.049, data: 0.049) loss: 0.183 
(epoch: 43, iters: 240, time: 0.050, data: 0.049) loss: 0.052 
(epoch: 43, iters: 320, time: 0.047, data: 0.049) loss: 0.049 
(epoch: 43, iters: 400, time: 0.048, data: 0.051) loss: 0.067 
(epoch: 43, iters: 480, time: 0.048, data: 0.049) loss: 0.114 
(epoch: 44, iters: 80, time: 0.049, data: 0.050) loss: 0.024 
(epoch: 44, iters: 160, time: 0.049, data: 0.049) loss: 0.022 
(epoch: 44, iters: 240, time: 0.048, data: 0.049) loss: 0.125 
(epoch: 44, iters: 320, time: 0.048, data: 0.049) loss: 0.170 
(epoch: 44, iters: 400, time: 0.050, data: 0.049) loss: 0.193 
(epoch: 44, iters: 480, time: 0.049, data: 0.049) loss: 0.066 
(epoch: 45, iters: 80, time: 0.048, data: 0.048) loss: 0.068 
(epoch: 45, iters: 160, time: 0.049, data: 0.052) loss: 0.040 
(epoch: 45, iters: 240, time: 0.048, data: 0.050) loss: 0.219 
(epoch: 45, iters: 320, time: 0.047, data: 0.050) loss: 0.082 
(epoch: 45, iters: 400, time: 0.047, data: 0.061) loss: 0.065 
(epoch: 45, iters: 480, time: 0.047, data: 0.049) loss: 0.067 
(epoch: 46, iters: 80, time: 0.046, data: 0.050) loss: 0.074 
(epoch: 46, iters: 160, time: 0.046, data: 0.049) loss: 0.019 
(epoch: 46, iters: 240, time: 0.046, data: 0.049) loss: 0.046 
(epoch: 46, iters: 320, time: 0.045, data: 0.050) loss: 0.031 
(epoch: 46, iters: 400, time: 0.049, data: 0.060) loss: 0.142 
(epoch: 46, iters: 480, time: 0.046, data: 0.050) loss: 0.094 
(epoch: 47, iters: 80, time: 0.046, data: 0.049) loss: 0.066 
(epoch: 47, iters: 160, time: 0.046, data: 0.049) loss: 0.017 
(epoch: 47, iters: 240, time: 0.049, data: 0.049) loss: 0.827 
(epoch: 47, iters: 320, time: 0.048, data: 0.050) loss: 0.286 
(epoch: 47, iters: 400, time: 0.049, data: 0.061) loss: 0.038 
(epoch: 47, iters: 480, time: 0.045, data: 0.048) loss: 0.083 
(epoch: 48, iters: 80, time: 0.047, data: 0.058) loss: 0.045 
(epoch: 48, iters: 160, time: 0.049, data: 0.050) loss: 0.359 
(epoch: 48, iters: 240, time: 0.049, data: 0.052) loss: 0.026 
(epoch: 48, iters: 320, time: 0.046, data: 0.053) loss: 0.292 
(epoch: 48, iters: 400, time: 0.049, data: 0.049) loss: 0.023 
(epoch: 48, iters: 480, time: 0.048, data: 0.049) loss: 0.070 
(epoch: 49, iters: 80, time: 0.048, data: 0.048) loss: 0.201 
(epoch: 49, iters: 160, time: 0.047, data: 0.049) loss: 0.172 
(epoch: 49, iters: 240, time: 0.049, data: 0.049) loss: 0.046 
(epoch: 49, iters: 320, time: 0.047, data: 0.051) loss: 0.063 
(epoch: 49, iters: 400, time: 0.046, data: 0.049) loss: 0.051 
(epoch: 49, iters: 480, time: 0.049, data: 0.049) loss: 0.047 
(epoch: 50, iters: 80, time: 0.046, data: 0.050) loss: 0.026 
(epoch: 50, iters: 160, time: 0.048, data: 0.075) loss: 0.073 
(epoch: 50, iters: 240, time: 0.048, data: 0.051) loss: 0.138 
(epoch: 50, iters: 320, time: 0.046, data: 0.049) loss: 0.048 
(epoch: 50, iters: 400, time: 0.047, data: 0.060) loss: 0.033 
(epoch: 50, iters: 480, time: 0.049, data: 0.049) loss: 0.063 
(epoch: 51, iters: 80, time: 0.049, data: 0.050) loss: 0.053 
(epoch: 51, iters: 160, time: 0.049, data: 0.050) loss: 0.040 
(epoch: 51, iters: 240, time: 0.048, data: 0.050) loss: 0.056 
(epoch: 51, iters: 320, time: 0.046, data: 0.050) loss: 0.015 
(epoch: 51, iters: 400, time: 0.047, data: 0.051) loss: 0.117 
(epoch: 51, iters: 480, time: 0.047, data: 0.049) loss: 0.012 
(epoch: 52, iters: 80, time: 0.049, data: 0.048) loss: 0.054 
(epoch: 52, iters: 160, time: 0.048, data: 0.049) loss: 0.050 
(epoch: 52, iters: 240, time: 0.049, data: 0.048) loss: 0.016 
(epoch: 52, iters: 320, time: 0.047, data: 0.049) loss: 0.143 
(epoch: 52, iters: 400, time: 0.047, data: 0.048) loss: 0.006 
(epoch: 52, iters: 480, time: 0.049, data: 0.049) loss: 0.019 
(epoch: 53, iters: 80, time: 0.049, data: 0.048) loss: 0.014 
(epoch: 53, iters: 160, time: 0.049, data: 0.048) loss: 0.047 
(epoch: 53, iters: 240, time: 0.049, data: 0.049) loss: 0.010 
(epoch: 53, iters: 320, time: 0.047, data: 0.049) loss: 0.062 
(epoch: 53, iters: 400, time: 0.047, data: 0.049) loss: 0.007 
(epoch: 53, iters: 480, time: 0.048, data: 0.051) loss: 0.042 
(epoch: 54, iters: 80, time: 0.049, data: 0.061) loss: 0.128 
(epoch: 54, iters: 160, time: 0.048, data: 0.050) loss: 0.039 
(epoch: 54, iters: 240, time: 0.049, data: 0.049) loss: 0.009 
(epoch: 54, iters: 320, time: 0.047, data: 0.049) loss: 0.010 
(epoch: 54, iters: 400, time: 0.047, data: 0.048) loss: 0.040 
(epoch: 54, iters: 480, time: 0.048, data: 0.059) loss: 0.002 
(epoch: 55, iters: 80, time: 0.048, data: 0.048) loss: 0.047 
(epoch: 55, iters: 160, time: 0.048, data: 0.049) loss: 0.086 
(epoch: 55, iters: 240, time: 0.049, data: 0.049) loss: 0.012 
(epoch: 55, iters: 320, time: 0.047, data: 0.049) loss: 0.004 
(epoch: 55, iters: 400, time: 0.047, data: 0.048) loss: 0.014 
(epoch: 55, iters: 480, time: 0.049, data: 0.049) loss: 0.035 
(epoch: 56, iters: 80, time: 0.048, data: 0.048) loss: 0.003 
(epoch: 56, iters: 160, time: 0.048, data: 0.049) loss: 0.016 
(epoch: 56, iters: 240, time: 0.048, data: 0.049) loss: 0.006 
(epoch: 56, iters: 320, time: 0.048, data: 0.049) loss: 0.007 
(epoch: 56, iters: 400, time: 0.047, data: 0.049) loss: 0.036 
(epoch: 56, iters: 480, time: 0.049, data: 0.049) loss: 0.006 
(epoch: 57, iters: 80, time: 0.048, data: 0.048) loss: 0.013 
(epoch: 57, iters: 160, time: 0.048, data: 0.049) loss: 0.006 
(epoch: 57, iters: 240, time: 0.048, data: 0.049) loss: 0.008 
(epoch: 57, iters: 320, time: 0.047, data: 0.048) loss: 0.009 
(epoch: 57, iters: 400, time: 0.046, data: 0.049) loss: 0.016 
(epoch: 57, iters: 480, time: 0.048, data: 0.050) loss: 0.103 
(epoch: 58, iters: 80, time: 0.047, data: 0.050) loss: 0.026 
(epoch: 58, iters: 160, time: 0.048, data: 0.050) loss: 0.018 
(epoch: 58, iters: 240, time: 0.048, data: 0.050) loss: 0.105 
(epoch: 58, iters: 320, time: 0.046, data: 0.051) loss: 0.181 
(epoch: 58, iters: 400, time: 0.047, data: 0.050) loss: 0.024 
(epoch: 58, iters: 480, time: 0.049, data: 0.049) loss: 0.007 
(epoch: 59, iters: 80, time: 0.048, data: 0.050) loss: 0.007 
(epoch: 59, iters: 160, time: 0.049, data: 0.051) loss: 0.010 
(epoch: 59, iters: 240, time: 0.048, data: 0.050) loss: 0.017 
(epoch: 59, iters: 320, time: 0.046, data: 0.051) loss: 0.008 
(epoch: 59, iters: 400, time: 0.047, data: 0.050) loss: 0.009 
(epoch: 59, iters: 480, time: 0.047, data: 0.049) loss: 0.032 
(epoch: 60, iters: 80, time: 0.049, data: 0.048) loss: 0.048 
(epoch: 60, iters: 160, time: 0.048, data: 0.058) loss: 0.011 
(epoch: 60, iters: 240, time: 0.048, data: 0.052) loss: 0.092 
(epoch: 60, iters: 320, time: 0.047, data: 0.053) loss: 0.024 
(epoch: 60, iters: 400, time: 0.047, data: 0.049) loss: 0.026 
(epoch: 60, iters: 480, time: 0.048, data: 0.049) loss: 0.012 
(epoch: 61, iters: 80, time: 0.048, data: 0.050) loss: 0.010 
(epoch: 61, iters: 160, time: 0.048, data: 0.062) loss: 0.067 
(epoch: 61, iters: 240, time: 0.048, data: 0.051) loss: 0.006 
(epoch: 61, iters: 320, time: 0.047, data: 0.051) loss: 0.006 
(epoch: 61, iters: 400, time: 0.047, data: 0.051) loss: 0.011 
(epoch: 61, iters: 480, time: 0.050, data: 0.049) loss: 0.004 
(epoch: 62, iters: 80, time: 0.049, data: 0.060) loss: 0.004 
(epoch: 62, iters: 160, time: 0.049, data: 0.049) loss: 0.006 
(epoch: 62, iters: 240, time: 0.049, data: 0.049) loss: 0.021 
(epoch: 62, iters: 320, time: 0.048, data: 0.049) loss: 0.003 
(epoch: 62, iters: 400, time: 0.049, data: 0.050) loss: 0.025 
(epoch: 62, iters: 480, time: 0.048, data: 0.049) loss: 0.080 
(epoch: 63, iters: 80, time: 0.049, data: 0.049) loss: 0.020 
(epoch: 63, iters: 160, time: 0.048, data: 0.049) loss: 0.012 
(epoch: 63, iters: 240, time: 0.048, data: 0.054) loss: 0.007 
